ID_Sample	TaxID	Refseq	Counts	name	Species	Genus	Family	Order	Class	Phylum	Kingdom	Domain	ID	Mangrove	Collection_month	pH	OM	P	Ca	Mg	K	H.Al	SB	CTC	V.	Number_Reads	RelativeAbundance	FreqAlignment
B2	1855912	NR_156918.1	2	Luteitalea pratensis	Luteitalea pratensis	Luteitalea	Vicinamibacteraceae	Vicinamibacterales	Vicinamibacteria	Acidobacteriota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.126103404791929	67.032967032967
B2	1871013	NR_179556.1	1	Parabacteroides timonensis	Parabacteroides timonensis	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	1885912	NR_156102.1	1	Racemicystis persica	Racemicystis persica	Racemicystis	Polyangiaceae	Polyangiales	NA	Myxococcota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	1891926	NR_179021.1	1	Fuerstiella marisgermanici	Fuerstiella marisgermanici	Fuerstiella	Planctomycetaceae	Planctomycetales	Planctomycetia	Planctomycetota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	1895020	NR_179024.1	1	Pleomorphochaeta naphthae	Pleomorphochaeta naphthae	Pleomorphochaeta	Sphaerochaetaceae	Spirochaetales	Spirochaetia	Spirochaetota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	1897729	NR_159155.1	1	Halomonas aestuarii	Halomonas aestuarii	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	1902428	NR_158129.1	1	Limibaculum halophilum	Limibaculum halophilum	Limibaculum	Paracoccaceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	1908308	NR_156942.1	3	Microbulbifer aestuariivivens	Microbulbifer aestuariivivens	Microbulbifer	Microbulbiferaceae	Cellvibrionales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.189155107187894	67.032967032967
B2	1909699	NR_156089.1	20	Desulfobulbus oligotrophicus	Desulfobulbus oligotrophicus	Desulfobulbus	Desulfobulbaceae	Desulfobulbales	Desulfobulbia	Thermodesulfobacteriota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	1.26103404791929	67.032967032967
B2	1911421	NR_159154.1	2	Aridibacter nitratireducens	Aridibacter nitratireducens	Aridibacter	Blastocatellaceae	Blastocatellales	Blastocatellia	Acidobacteriota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.126103404791929	67.032967032967
B2	1912876	NR_174232.1	1	Arcobacter lacus	Arcobacter lacus	Arcobacter	Arcobacteraceae	Campylobacterales	Epsilonproteobacteria	Campylobacterota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	1912877	NR_179574.1	1	Arcobacter caeni	Arcobacter caeni	Arcobacter	Arcobacteraceae	Campylobacterales	Epsilonproteobacteria	Campylobacterota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	1920150	NR_177750.1	6	Spelaeonaias floccida	Spelaeonaias floccida	Spelaeonaias	Symphyonemataceae	Nostocales	Cyanophyceae	Cyanobacteriota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.378310214375788	67.032967032967
B2	1921010	NR_179198.1	1	Mariprofundus micogutta	Mariprofundus micogutta	Mariprofundus	Mariprofundaceae	Mariprofundales	Zetaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	1926625	NR_159281.1	4	Vicingus serpentipes	Vicingus serpentipes	Vicingus	Vicingaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.252206809583859	67.032967032967
B2	1935996	NR_157798.1	1	Spiribacter aquaticus	Spiribacter aquaticus	Spiribacter	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	1936003	NR_179106.1	12	Anaerohalosphaera lusitana	Anaerohalosphaera lusitana	Anaerohalosphaera	Anaerohalosphaeraceae	Sedimentisphaerales	Phycisphaerae	Planctomycetota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.756620428751576	67.032967032967
B2	1938618	NR_173578.1	1	Posidoniimonas corsicana	Posidoniimonas corsicana	Posidoniimonas	Lacipirellulaceae	Pirellulales	Planctomycetia	Planctomycetota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	1963835	NR_157671.1	2	Arboricoccus pini	Arboricoccus pini	Arboricoccus	Geminicoccaceae	Geminicoccales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.126103404791929	67.032967032967
B2	1963862	NR_158116.1	3	Marispirochaeta aestuarii	Marispirochaeta aestuarii	Marispirochaeta	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.189155107187894	67.032967032967
B2	1964209	NR_179608.1	1	Palleronia pontilimi	Palleronia pontilimi	Palleronia	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	1965019	NR_158091.1	1	Geofilum rhodophaeum	Geofilum rhodophaeum	Geofilum	Marinilabiliaceae	Marinilabiliales	Bacteroidia	Bacteroidota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	1969108	NR_158023.1	1	Oceanispirochaeta sediminicola	Oceanispirochaeta sediminicola	Oceanispirochaeta	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	1969733	NR_180303.1	4	Geothermobacter hydrogeniphilus	Geothermobacter hydrogeniphilus	Geothermobacter	Geothermobacteraceae	Desulfuromonadales	Desulfuromonadia	Thermodesulfobacteriota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.252206809583859	67.032967032967
B2	1971610	NR_179143.1	1	Methylophilus aquaticus	Methylophilus aquaticus	Methylophilus	Methylophilaceae	Nitrosomonadales	Betaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	1972068	NR_158031.1	2	Sulfurivermis fontis	Sulfurivermis fontis	Sulfurivermis	Thiohalomonadaceae	Thiohalomonadales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.126103404791929	67.032967032967
B2	1982593	NR_164893.1	1	Robiginitalea sediminis	Robiginitalea sediminis	Robiginitalea	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	1987584	NR_159221.1	1	Shewanella carassii	Shewanella carassii	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2010828	NR_179228.1	5	Aquipluma nitroreducens	Aquipluma nitroreducens	Aquipluma	Prolixibacteraceae	Marinilabiliales	Bacteroidia	Bacteroidota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.315258511979823	67.032967032967
B2	2019431	NR_159313.1	1	Thauera propionica	Thauera propionica	Thauera	Zoogloeaceae	Rhodocyclales	Betaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2020948	NR_179784.1	4	Romboutsia maritimum	Romboutsia maritimum	Romboutsia	Peptostreptococcaceae	Peptostreptococcales	Clostridia	Bacillota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.252206809583859	67.032967032967
B2	2023240	NR_179729.1	1	Winogradskyella tangerina	Winogradskyella tangerina	Winogradskyella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2029104	NR_159319.1	3	Pseudooceanicola lipolyticus	Pseudooceanicola lipolyticus	Pseudooceanicola	Paracoccaceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.189155107187894	67.032967032967
B2	2054641	NR_180796.1	1	Bacillus stercoris	Bacillus stercoris	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2058658	NR_179978.1	1	Brumimicrobium salinarum	Brumimicrobium salinarum	Brumimicrobium	Crocinitomicaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2059724	NR_179852.1	6	Oceanimonas marisflavi	Oceanimonas marisflavi	Oceanimonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.378310214375788	67.032967032967
B2	2064846	NR_179891.1	2	Desertimonas flava	Desertimonas flava	Desertimonas	Ilumatobacteraceae	Acidimicrobiales	Acidimicrobiia	Actinomycetota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.126103404791929	67.032967032967
B2	2066023	NR_159914.1	3	Nannocystis konarekensis	Nannocystis konarekensis	Nannocystis	Nannocystaceae	Nannocystales	NA	Myxococcota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.189155107187894	67.032967032967
B2	2071609	NR_159349.1	1	Alteromonas oceani	Alteromonas oceani	Alteromonas	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2071872	NR_156863.1	1	Devosia nitrariae	Devosia nitrariae	Devosia	Devosiaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2093421	NR_179943.1	3	Sorangium arenae	Sorangium arenae	Sorangium	Polyangiaceae	Polyangiales	NA	Myxococcota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.189155107187894	67.032967032967
B2	2109942	NR_179715.1	3	Marinobacter fuscus	Marinobacter fuscus	Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.189155107187894	67.032967032967
B2	2126033	NR_164966.1	1	Methylopila carotae	Methylopila carotae	Methylopila	Methylocystaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2152716	NR_180034.1	2	Halobacteriovorax vibrionivorans	Halobacteriovorax vibrionivorans	Halobacteriovorax	Halobacteriovoraceae	Bacteriovoracales	Bacteriovoracia	Bdellovibrionota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.126103404791929	67.032967032967
B2	2162893	NR_171512.1	1	Marinilabilia rubra	Marinilabilia rubra	Marinilabilia	Marinilabiliaceae	Marinilabiliales	Bacteroidia	Bacteroidota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2164067	NR_173537.1	1	Algihabitans albus	Algihabitans albus	Algihabitans	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2169535	NR_180053.1	1	Altererythrobacter insulae	Altererythrobacter insulae	Altererythrobacter	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2174842	NR_171489.1	2	Coraliomargarita sinensis	Coraliomargarita sinensis	Coraliomargarita	Coraliomargaritaceae	Puniceicoccales	Opitutae	Verrucomicrobiota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.126103404791929	67.032967032967
B2	2201018	NR_179236.1	73	Sulfurovum denitrificans	Sulfurovum denitrificans	Sulfurovum	Sulfurovaceae	Campylobacterales	Epsilonproteobacteria	Campylobacterota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	4.60277427490542	67.032967032967
B2	2283635	NR_179764.1	5	Seongchinamella sediminis	Seongchinamella sediminis	Seongchinamella	Halieaceae	Cellvibrionales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.315258511979823	67.032967032967
B2	2305463	NR_165017.1	16	Maribellus luteus	Maribellus luteus	Maribellus	Prolixibacteraceae	Marinilabiliales	Bacteroidia	Bacteroidota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	1.00882723833544	67.032967032967
B2	2364273	NR_165023.1	1	Geomonas oryzae	Geomonas oryzae	Geomonas	Geobacteraceae	Geobacterales	Desulfuromonadia	Thermodesulfobacteriota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2448162	NR_180051.1	1	Haliea alexandrii	Haliea alexandrii	Haliea	Halieaceae	Cellvibrionales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2486419	NR_173589.1	1	Mesobaculum littorinae	Mesobaculum littorinae	Mesobaculum	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2488563	NR_180004.1	1	Psychrobacter pygoscelis	Psychrobacter pygoscelis	Psychrobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2494697	NR_179849.1	2	Mangrovimonas spongiae	Mangrovimonas spongiae	Mangrovimonas	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.126103404791929	67.032967032967
B2	2494733	NR_181004.1	1	Fulvivirga marina	Fulvivirga marina	Fulvivirga	Fulvivirgaceae	Cytophagales	Cytophagia	Bacteroidota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2494733	NR_181005.1	5	Fulvivirga marina	Fulvivirga marina	Fulvivirga	Fulvivirgaceae	Cytophagales	Cytophagia	Bacteroidota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.315258511979823	67.032967032967
B2	2496559	NR_179909.1	2	Vibrio aquaticus	Vibrio aquaticus	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.126103404791929	67.032967032967
B2	2507538	NR_179812.1	1	Muriicola soli	Muriicola soli	Muriicola	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2508707	NR_180474.1	2	Sulfurimonas indica	Sulfurimonas indica	Sulfurimonas	Sulfurimonadaceae	Campylobacterales	Epsilonproteobacteria	Campylobacterota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.126103404791929	67.032967032967
B2	2518370	NR_180042.1	1	Nocardioides euryhalodurans	Nocardioides euryhalodurans	Nocardioides	Nocardioidaceae	Propionibacteriales	Actinomycetes	Actinomycetota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2527672	NR_179846.1	2	Vibrio chemaguriensis	Vibrio chemaguriensis	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.126103404791929	67.032967032967
B2	2527982	NR_180448.1	2	Mucisphaera calidilacus	Mucisphaera calidilacus	Mucisphaera	Phycisphaeraceae	Phycisphaerales	Phycisphaerae	Planctomycetota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.126103404791929	67.032967032967
B2	2527984	NR_169319.1	1	Bremerella volcania	Bremerella volcania	Bremerella	Pirellulaceae	Pirellulales	Planctomycetia	Planctomycetota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2527990	NR_173552.1	1	Rosistilla oblonga	Rosistilla oblonga	Rosistilla	Pirellulaceae	Pirellulales	Planctomycetia	Planctomycetota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2528001	NR_173581.1	1	Botrimarina colliarenosi	Botrimarina colliarenosi	Botrimarina	Lacipirellulaceae	Pirellulales	Planctomycetia	Planctomycetota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2528010	NR_173564.1	1	Lignipirellula cremea	Lignipirellula cremea	Lignipirellula	Pirellulaceae	Pirellulales	Planctomycetia	Planctomycetota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2528631	NR_180177.1	19	Puteibacter caeruleilacunae	Puteibacter caeruleilacunae	Puteibacter	Prolixibacteraceae	Marinilabiliales	Bacteroidia	Bacteroidota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	1.19798234552333	67.032967032967
B2	2529383	NR_173602.1	6	Fulvivirga aurantia	Fulvivirga aurantia	Fulvivirga	Fulvivirgaceae	Cytophagales	Cytophagia	Bacteroidota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.378310214375788	67.032967032967
B2	2541727	NR_180221.1	1	Christiangramia bathymodioli	Christiangramia bathymodioli	Christiangramia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2558931	NR_173641.1	3	Rhodocaloribacter litoris	Rhodocaloribacter litoris	Rhodocaloribacter	Rhodothermaceae	Rhodothermales	Rhodothermia	Rhodothermota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.189155107187894	67.032967032967
B2	2569540	NR_173612.1	2	Desulfosediminicola ganghwensis	Desulfosediminicola ganghwensis	Desulfosediminicola	Desulfocapsaceae	Desulfobulbales	Desulfobulbia	Thermodesulfobacteriota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.126103404791929	67.032967032967
B2	2569541	NR_173613.1	2	Desulfosediminicola flagellatus	Desulfosediminicola flagellatus	Desulfosediminicola	Desulfocapsaceae	Desulfobulbales	Desulfobulbia	Thermodesulfobacteriota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.126103404791929	67.032967032967
B2	2570227	NR_165025.1	2	Geomonas ferrireducens	Geomonas ferrireducens	Geomonas	Geobacteraceae	Geobacterales	Desulfuromonadia	Thermodesulfobacteriota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.126103404791929	67.032967032967
B2	2570926	NR_169488.1	5	Labilibacter sediminis	Labilibacter sediminis	Labilibacter	Marinilabiliaceae	Marinilabiliales	Bacteroidia	Bacteroidota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.315258511979823	67.032967032967
B2	2571150	NR_169491.1	2	Croceicoccus sediminis	Croceicoccus sediminis	Croceicoccus	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.126103404791929	67.032967032967
B2	2572245	NR_180553.1	19	Thalassotalea mangrovi	Thalassotalea mangrovi	Thalassotalea	Colwelliaceae	Alteromonadales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	1.19798234552333	67.032967032967
B2	2576840	NR_170464.1	2	Microbulbifer harenosus	Microbulbifer harenosus	Microbulbifer	Microbulbiferaceae	Cellvibrionales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.126103404791929	67.032967032967
B2	2583991	NR_180634.1	2	Christiangramia sabulilitoris	Christiangramia sabulilitoris	Christiangramia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.126103404791929	67.032967032967
B2	2589815	NR_174277.1	1	Amaricoccus solimangrovi	Amaricoccus solimangrovi	Amaricoccus	Paracoccaceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2590021	NR_175521.1	1	Sulfurimonas xiamenensis	Sulfurimonas xiamenensis	Sulfurimonas	Sulfurimonadaceae	Campylobacterales	Epsilonproteobacteria	Campylobacterota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2590021	NR_175587.1	1	Sulfurimonas xiamenensis	Sulfurimonas xiamenensis	Sulfurimonas	Sulfurimonadaceae	Campylobacterales	Epsilonproteobacteria	Campylobacterota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2590021	NR_175589.1	1	Sulfurimonas xiamenensis	Sulfurimonas xiamenensis	Sulfurimonas	Sulfurimonadaceae	Campylobacterales	Epsilonproteobacteria	Campylobacterota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2591009	NR_170441.1	1	Denitrobaculum tricleocarpae	Denitrobaculum tricleocarpae	Denitrobaculum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2592046	NR_180661.1	1	Formosa maritima	Formosa maritima	Formosa	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.0630517023959647	67.032967032967
B2	2597703	NR_180699.1	3	Marinobacter denitrificans	Marinobacter denitrificans	Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID6-B2	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	2366	0.189155107187894	67.032967032967
